user,latitude,longitude
ajtjewellery,48.8567,2.3508
anais_ur,48.6786205,2.3270696
BishopSmokey,48.9984371,2.2491076
_joanneling,48.8713351,2.30348902
katyafonar,48.85534419,2.30031489
BaaltiGirl,48.928521,2.4236646
lactoons92,48.90228882,2.30387419
RomanRvr,48.87698441,2.18691029
2ouf2ouf,48.83050106,2.31689241
Nebalu,48.864,2.27214
catassi,48.85846112,2.33756125
lucieluke,48.84487008,2.27776939
dudaplacido,48.84611111,2.34583333
RomanRvr,48.87698441,2.18691029
BishopSmokey,48.9984452,2.2490838
catassi,48.85728582,2.34147727
2ouf2ouf,48.83048359,2.31683934
GmoPuentes,48.9012525,2.3346539
2ouf2ouf,48.83051783,2.31691761
CarstenOvens,48.88625746,2.33520846
metalmeister,48.88117994,2.34465933
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
AlexFelippe,48.8590256,2.29811714
mikeyj12,48.85510977,2.28856863
migmurga,48.8567,2.3508
migmurga,48.8567,2.3508
matheeusg97,48.84825559,2.29687442
BaaltiGirl,48.9285356,2.4236529
BishopSmokey,48.9984553,2.2491619
BaaltiGirl,48.9285323,2.4236517
MaggyOklahoma,48.8567,2.3508
metalmeister,48.84611111,2.34583333
2ouf2ouf,48.83046066,2.31679345
ogamix,48.8707809,2.2799101
TheAkho,48.9520306,2.2770215
ericsonkoth7,48.86219263,2.28795251
FesCityGang,48.7764623,2.3485487
marianobravo,48.72843729,2.36392048
gedeilsonf,48.8567,2.3508
RomanRvr,48.8769876,2.18687403
PedroLacasa,48.8567,2.3508
ilyeslass,48.85403318,2.34812112
Zoooniooo,48.8567,2.3508
marianobravo,48.860339,2.337599
AlexandreNsp,48.83400833,2.33232222
megavince,48.86746503,2.36418438
beratyuce,48.8567,2.3508
metalmeister,48.79896287,2.3795757
karincaifaCNN,48.86555556,2.32111111
TheAkho,48.9519341,2.2764393
ChrisCashanova,48.85666667,2.35083333
2ouf2ouf,48.83047779,2.31683426
BaaltiGirl,48.9285178,2.4236535
DaRochaJordan,48.84456761,2.37435579
ferialnanou,48.8348992,2.2911291
ChrisCashanova,48.8567,2.3508
C_coment,48.7953832,2.2802958
Ahmed_Nafai,48.8309898,2.3557899
Don7Vrsm,48.82494522,2.24656427
shafferben,48.8682899,2.36271
LorianeCS,48.86746503,2.36418438
itsstuurr,48.8567,2.3508
C_coment,48.7953834,2.2803276
rachaelhmooney,48.873875,2.385259
CoreyFab,48.9333,2.36667
Don7Vrsm,48.8252679,2.23810355
rachaelhmooney,48.873875,2.385259
lopaulos,48.81934809,2.33837823
ValentinManiez,48.86219263,2.28795251
2ouf2ouf,48.83046332,2.31696229
AnaGarmendia,48.8567,2.3508
darankibelolo,48.77462752,2.04819872
JorgeMg10,48.873,2.329
ilyeslass,48.8536797,2.3494
ilyeslass,48.85403318,2.34812112
Paladinbleu,48.86746503,2.36418438
EmmaFish1,48.8567,2.3508
the_chill_will,48.88711428,2.18218449
JrLeaa,48.8567,2.3508
C_coment,48.795402,2.2803953
AdilKebab,48.94248414,2.21725671
heochong,48.85534419,2.30031489
jovlien,48.76498957,2.07293603
MaaaksCh,48.85071483,2.39190813
Don7Vrsm,48.8252679,2.23810355
Nebalu,48.8637695,2.29322
margotiii19,48.86,2.396
C_coment,48.7954289,2.2802925
unteh_,48.8139774,2.3867949
Nebalu,48.8637695,2.29322
lactoons92,48.9022956,2.30380339
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
Yll_Jek,48.781224,2.3806835
Matina_Martz,48.8567,2.3508
MaaaksCh,48.85079281,2.39189576
Richmooont,48.904896,2.2340296
C_coment,48.7952769,2.2806429
the_chill_will,48.88710126,2.18210603
Bdsopon,48.90444842,2.38412621
C_coment,48.7952769,2.2806429
MaaaksCh,48.85079281,2.39189576
Nebalu,48.8637695,2.29322
JuliogmilatFoto,48.9158698,2.28902514
Melvynou1,48.8356346,2.28641516
2ouf2ouf,48.83049808,2.31684855
TempletonEd,48.84611111,2.34583333
MaaaksCh,48.85083482,2.39196481
lactoons92,48.90229049,2.30388452
aboveavrg_joe,48.8567,2.3508
Don7Vrsm,48.8252679,2.23810355
MaaaksCh,48.85079335,2.39188825
Bdsopon,48.90443552,2.38412682
yanissfarid,48.9144798,2.3755012
JFGuyot,48.86680603,2.35169983
Melvynou1,48.8356346,2.28641516
C_coment,48.795347,2.2804794
Jessi_PSaez,48.8567,2.3508
bridge_balloon,48.8567,2.3508
MaaaksCh,48.85077781,2.39194126
David13210,48.8567,2.3508
MaaaksCh,48.85077781,2.39194126
JosePedraza01,48.7296686,2.35968637
2ouf2ouf,48.83048315,2.31685825
MaaaksCh,48.85079558,2.39187658
Don7Vrsm,48.8252679,2.23810355
JFGuyot,48.86680603,2.35169983
estercampos,48.85484,2.31155
jerometommasino,48.91236106,2.50716382
NeOTonYLEE,48.86746503,2.36418438
the_chill_will,48.88711319,2.18210809
ivanthepotato,48.85800323,2.2939882
Don7Vrsm,48.8252679,2.23810355
pietromuniz_,48.8567,2.3508
2ouf2ouf,48.83050149,2.3168554
Bdsopon,48.90445314,2.38413283
RahadyanChandra,48.8567,2.3508
Don7Vrsm,48.8252679,2.23810355
MaaaksCh,48.8507886,2.39189718
MaaaksCh,48.85081642,2.391847
2ouf2ouf,48.8304799,2.3168283
C_coment,48.7954266,2.2804293
C_coment,48.7954581,2.2804
matheeusg97,48.84814196,2.2842685
MagicMakolo,48.8393745,2.5565218
Don7Vrsm,48.8252679,2.23810355
Mah_almarri,48.86981011,2.30802089
MaaaksCh,48.85076873,2.39193725
Lah_Blonde,48.9900685,2.2204514
sqdnico,48.86746503,2.36418438
jerometommasino,48.91232908,2.50723853
2ouf2ouf,48.8305079,2.3168527
bangharyo,48.85643,2.53254
AlexVReporting,48.8590256,2.29811714
maxthebody,48.8567,2.3508
carlosros0708,48.8590256,2.29811714
Don7Vrsm,48.82527468,2.23811747
2ouf2ouf,48.83047731,2.31682202
_grc__,48.91319858,2.4643285
pchmrleo,48.84787631,2.3664162
Djwronald,48.8567,2.3508
nailat_djae,48.77331488,2.34287171
Quentin_Veron,48.8567,2.3508
Lumigraphe,48.85277778,2.35222222
NeOTonYLEE,48.86746503,2.36418438
NeOTonYLEE,48.86746503,2.36418438
HeatherKinDC,48.86746503,2.36418438
Justinelrg,48.82689,2.36606
sylvainecaron,48.86746503,2.36418438
ItsKleinella,48.93234045,2.54467188
_grc__,48.91320607,2.46432946
Nata_lia_G,48.86746503,2.36418438
2ouf2ouf,48.83049401,2.3168703
NeOTonYLEE,48.86746503,2.36418438
Afliktafluk,48.86746503,2.36418438
ItsKleinella,48.93204726,2.54461696
K2NY_94,48.8043421,2.4618105
ItsKleinella,48.93229229,2.54465904
Don7Vrsm,48.82227498,2.24578914
RhilesAb,48.8567,2.3508
gregorbino,48.86746503,2.36418438
nanantsaaa,48.8050591,2.3228418
gambaD,48.85403318,2.34812112
SirLedgen,48.88105155,2.35526217
ItsKleinella,48.932152,2.54462452
nyavgjoe,48.866142,2.312498
yannygonet,48.86562942,2.32172938
Bdsopon,48.90445508,2.38413067
sidemtess,48.8567,2.3508
ItsKleinella,48.93221079,2.54463534
marigbrt,48.84,2.31861111
ridersncom,48.9146614,2.2447801
sylvainecaron,48.8605547,2.34669742
2ouf2ouf,48.83048271,2.31683743
GyverHYPMAN,48.8567,2.3508
Don7Vrsm,48.82227498,2.24578914
_AudreyP,48.83452024,2.34826606
2ouf2ouf,48.83049761,2.3168721
2ouf2ouf,48.83047599,2.31681174
pairsonnalitesF,48.84839718,2.3741333
pairsonnalitesF,48.84839718,2.3741333
pairsonnalitesF,48.84839718,2.3741333
simzimmi,48.8567,2.3508
GeekOfTheGalaxy,48.8567,2.3508
RobertKerr_,48.8567,2.3508
trendinaliaFR,48.8569,2.3412
OnderAkter,48.8617679,2.32460737
al_molitor1,48.8954451,2.3283906
JuaniMujica1889,48.8567,2.3508
parigi24,48.85562625,2.36040039
2ouf2ouf,48.83048864,2.31682801
al_molitor1,48.8954363,2.3284288
MahoneBarbosa74,48.8567,2.3508
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
LeSimplePoint,48.86746503,2.36418438
trendinaliaFR,48.8569,2.3412
_grc__,48.91320895,2.46433357
Au_boutte_me,48.90429957,2.36408862
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
Don7Vrsm,48.82227498,2.24578914
Manon_Mr946,48.7667,2.41667
AmiGuehi,48.8334087,2.33256509
Afliktafluk,48.871596,2.367543
Naaomie_95,49.01203241,2.31393024
sylvainecaron,48.84365252,2.35992656
gregorbino,48.86746503,2.36418438
salmabennk,48.88486467,2.32096825
al_molitor1,48.8954461,2.3284388
Naaomie_95,49.01181134,2.31420017
Ptk_R7,48.86128182,2.47155705
2ouf2ouf,48.83047903,2.31678459
lactoons92,48.90230177,2.30385121
Bdsopon,48.9044485,2.38412913
InesPasdeQuoi,48.8567,2.3508
gregorbino,48.8501248,2.38808452
2ouf2ouf,48.83050018,2.31687691
lactoons92,48.90232913,2.30366894
OlgaVolfson,48.89674225,2.33924802
miksofty7,48.8590256,2.29811714
2ouf2ouf,48.83047329,2.31682952
Don7Vrsm,48.82227498,2.24578914
gregorbino,48.86746503,2.36418438
gambaD,48.86083333,2.29
lactoons92,48.90232704,2.30366969
RooseAulnaay,48.95253455,2.49992232
OClairouin,48.8567,2.3508
EODMforNo1,48.863623,2.3713414
espinogoc,48.84923371,2.48285308
Nikitagne,48.87666201,2.36878429
gregorbino,48.86746503,2.36418438
footballeur931,48.8167,2.51667
_MissUtopia_,48.8567,2.3508
Johann95_,49.047015,2.5015403
sylvainecaron,48.843611,2.344722
Bdsopon,48.90445759,2.38412679
AoctaviusW,48.8567,2.3508
Johann95_,49.047015,2.5015403
_grc__,48.91320378,2.46433016
gambaD,48.85403318,2.34812112
jerometommasino,48.91279348,2.50596304
lactoons92,48.90230407,2.30367213
gambaD,48.85403318,2.34812112
gambaD,48.86631266,2.31882043
gregorbino,48.86746503,2.36418438
kelsexyyn,48.85314444,2.3437
lactoons92,48.90230474,2.30367162
evans7517,48.89148782,2.30551466
Nicolas_Sully,48.863121,2.3708701
gambaD,48.8567,2.3508
knzcaldeira,48.9333,2.45
sylvainecaron,48.85314444,2.3437
vojislavzapravo,48.8567,2.3508
MickaelJulian13,48.9183884,2.36445
clounette3,48.8567,2.3508
enodie_qvxn,48.9357512,2.3706139
lactoons92,48.90229602,2.30365821
ItsKleinella,48.93212791,2.54468673
LesPetitsF,48.8567,2.3508
trendinaliaFR,48.8569,2.3412
al_molitor1,48.8953597,2.3285818
EODMforNo1,48.863623,2.3713414
Bdsopon,48.9044546,2.38412718
sinsustancia,48.8567,2.3508
sinsustancia,48.8567,2.3508
AlexHervaud,48.8716087,2.3677599
_grc__,48.91320095,2.46432726
evans7517,48.89055048,2.30584459
Don7Vrsm,48.82227498,2.24578914
Bdsopon,48.9044546,2.38412718
enodie_qvxn,48.9357485,2.3706008
_grc__,48.91321772,2.46433373
Bdsopon,48.90445391,2.38413328
C_coment,48.7970678,2.2816191
DCeliset,48.836907,2.392194
2ouf2ouf,48.83049194,2.31685371
jgabipepa,48.86148756,2.33529121
al_molitor1,48.8954453,2.3284373
miguelbieber19,48.85822222,2.2945
espinogoc,48.84905219,2.48320102
bismuthstan,48.85778668,2.3805275
al_molitor1,48.8954482,2.3283866
benedicte95200,48.9806189,2.3872919
citorvavalheiro,48.84611111,2.34583333
Bdsopon,48.90445913,2.38412884
Bdsopon,48.90445913,2.38412884
Bdsopon,48.90445086,2.38413915
greenegirl53,48.8567,2.3508
Deannoo_S,48.860854,2.335812
2ouf2ouf,48.83047325,2.31693597
MaaaksCh,48.85075286,2.3919233
TuKonnai94,48.827941,2.5413355
PsgYahia,48.87326184,2.28285419
_grc__,48.91320737,2.46433174
EODMforNo1,48.863623,2.3713414
Bianca_Okoye96,48.8567,2.3508
C_coment,48.7970678,2.2816191
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
Bdsopon,48.9044563,2.3841325
ivandonati,48.853333,2.369167
_AudreyP,48.83450419,2.34836689
MaaaksCh,48.85076154,2.39195337
2ouf2ouf,48.83048053,2.31684269
C_Harris87,48.863121,2.3708701
CetGourmandises,48.8716087,2.3677599
Bdsopon,48.90446229,2.38412848
Richmooont,48.9049022,2.2340047
F2deathbling,48.85800323,2.2939882
LeSimplePoint,48.86746503,2.36418438
VHokieJD,48.8567,2.3508
AlexHervaud,48.8716087,2.3677599
BaaltiGirl,48.9285061,2.4236528
Don7Vrsm,48.82227498,2.24578914
Bdsopon,48.90444602,2.38412845
Mauro377,48.89550908,2.2713162
RTW_Travelers,48.85403318,2.34812112
Alzuhayri8827,48.93675968,2.35890783
Don7Vrsm,48.82227498,2.24578914
BaaltiGirl,48.9284941,2.4236607
Bdsopon,48.90444971,2.38412679
_grc__,48.91319921,2.46432722
espinogoc,48.84906446,2.48323703
glvo_vingt100,48.87518056,2.33521111
BaaltiGirl,48.9284827,2.4236602
jsduriez,48.8567,2.3508
Bdsopon,48.90444971,2.38412679
ceciliakhavar,48.863121,2.3708701
pepe_trevino87,48.8590256,2.29811714
2ouf2ouf,48.83049416,2.31691957
Bdsopon,48.90445461,2.38413152
Madypatio,48.8567,2.3508
Julielilou,48.86005629,2.33187846
Richmooont,48.9048922,2.2340279
yourimenna,48.86746503,2.36418438
2ouf2ouf,48.8304954,2.31689548
Richmooont,48.9048944,2.2339686
Bdsopon,48.90445354,2.38413004
al_molitor1,48.8954584,2.3284131
Le__Maya,48.91073281,2.38840174
deedeeparis,48.8567,2.3508
Bdsopon,48.90445777,2.3841373
2ouf2ouf,48.83049503,2.31686308
nledamy,48.8567,2.3508
Gooomes7,48.8567,2.3508
Le__Maya,48.90655267,2.38941513
sfxns,48.8501939,2.29691362
al_molitor1,48.8954384,2.3284338
Mat_UDF_CDS,48.88455691,2.32959455
violetcriMEs,48.86667846,2.32788978
Don7Vrsm,48.82227498,2.24578914
espinogoc,48.84905092,2.48314117
K2NY_94,48.8082563,2.4641293
TWC_ltd,48.8646317,2.29706
nicolasic_,48.86774131,2.3448131
BaaltiGirl,48.9285111,2.4236503
Don7Vrsm,48.82227498,2.24578914
BaaltiGirl,48.928516,2.4236539
Djeep94,48.85638889,2.35222222
_grc__,48.91319845,2.46432767
carlosway84,48.83865278,2.3785
BaaltiGirl,48.9284983,2.4236667
Lah_Blonde,48.9900056,2.2204286
Salmainthesky,48.8999,2.38454
LauriciaKonan,48.8427391,2.4850237
Don7Vrsm,48.82227498,2.24578914
espinogoc,48.8492346,2.48303832
Lah_Blonde,48.9901114,2.2204537
Romaiyn19rs,49.0279567,2.4809574
AlexaGoins,48.86746503,2.36418438
Don7Vrsm,48.82227498,2.24578914
iamTBS,48.8567,2.3508
1orefu,48.8464733,2.2954447
1orefu,48.8464733,2.2954447
dkalter18,48.86746503,2.36418438
cbiguet,48.8567,2.3508
LauriciaKonan,48.8426958,2.484938
Abel_Katenda,48.87288592,2.3539639
clauvoisard,48.9012525,2.3346539
K2NY_94,48.8082563,2.4641293
Don7Vrsm,48.82227498,2.24578914
C_coment,48.7953821,2.2805426
Aurelie84470,48.8567,2.3508
FudalyC,48.86727778,2.36405556
2ouf2ouf,48.83051032,2.31690967
ItsChrissyFitzy,48.86625799,2.35022734
C_coment,48.7953879,2.2805715
Liza_Lizaveta_,48.8822246,2.34697727
YonaI99,48.8897583,2.29326136
DCeliset,48.836881,2.392204
Don7Vrsm,48.82227498,2.24578914
La_Jose_a,48.86148756,2.33529121
espinogoc,48.84915074,2.48325824
obbylephoque,48.7021746,2.3732509
jasnowdon88,48.8665,2.3766
BaaltiGirl,48.9285111,2.4236994
sunsides,48.781387,2.30426654
obbylephoque,48.7021807,2.3732542
Le__Maya,48.90415108,2.39147407
obbylephoque,48.7021655,2.3732229
2ouf2ouf,48.83051455,2.31695815
91Benji,48.85878241,2.3536
C_coment,48.7953452,2.2804417
abrahamedina_,48.87937807,2.3341539
espinogoc,48.84911747,2.48307038
199_507,48.86450262,2.29738103
JrNoisette,48.89925771,2.45508724
obbylephoque,48.7021744,2.3732493
jesr91,48.86746503,2.36418438
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
obbylephoque,48.702162,2.3732223
cynnth___,48.8567,2.3508
B2Onaparte,48.835237,2.241131
obbylephoque,48.702179,2.3732512
fkngbitches,48.89378479,2.39315903
tunahantahir,48.86148756,2.33529121
2ouf2ouf,48.83051393,2.31689985
Bdsopon,48.90444794,2.38413513
Don7Vrsm,48.82491752,2.24657591
jovlien,48.76505577,2.07294298
JJeannou,48.8567,2.3508
evans7517,48.88737,2.30472
2ouf2ouf,48.8304992,2.31690524
NaneOfromage,48.8479195,2.43995
jovlien,48.76502186,2.07296561
Don7Vrsm,48.82227498,2.24578914
pnutnchoc,48.8651009,2.3540201
Lah_Blonde,48.9900067,2.2204453
Don7Vrsm,48.82227498,2.24578914
tristanjay,48.87346193,2.28680901
Bdsopon,48.90445462,2.38412788
julessiu,48.8590256,2.29811714
Abel_Katenda,48.87289557,2.35397785
jvdt,48.8567,2.3508
IssMzrt,48.822155,2.358531
Don7Vrsm,48.82227498,2.24578914
SirkoSlarvi,48.8179092,2.3977799
_AudreyP,48.8344721,2.34822243
MeldaFiratoglu,48.8567,2.3508
Ariane_Piot,48.8567,2.3508
annazinovieva,48.8590256,2.29811714
MariaC_Reyes,48.8590256,2.29811714
Don7Vrsm,48.82227498,2.24578914
sunsides,48.78140174,2.30435672
RomanRvr,48.876966,2.1868835
annazinovieva,48.8590256,2.29811714
2ouf2ouf,48.83056231,2.3169924
mailyst,48.8538399,2.3819699
morganecstn,48.8567,2.3508
vanessazar,48.8567,2.3508
al_molitor1,48.8953358,2.3285378
malipesa1691,48.83035066,2.33809367
MJTJ_,48.86746503,2.36418438
OscarMeurer,48.8567,2.3508
al_molitor1,48.8953221,2.3287485
benedicte95200,48.9806513,2.3872655
Danosediq,48.78924595,2.30222074
headshotbe,48.8567,2.3508
RomanRvr,48.87699524,2.18692214
Le__Maya,48.89798851,2.40043759
TheAkho,48.9520326,2.2776586
Don7Vrsm,48.82227498,2.24578914
YonaI99,48.88973125,2.29330051
sylvainecaron,48.85416667,2.34472222
TuuGaaa,48.85666667,2.35083333
mailyst,48.86746503,2.36418438
yessi1247,48.85666667,2.35083333
2ouf2ouf,48.83051951,2.31692973
ademkeles,48.863121,2.3708701
Don7Vrsm,48.82227498,2.24578914
NicWilsonDerby,48.8567,2.3508
ArunMrtn,48.88292,2.37067
__babo,48.9145684,2.3526553
__babo,48.9145684,2.3526553
_Franck_Paris,48.8397781,2.4016107
roverati1,48.8567,2.3508
TheAkho,48.951926,2.2764047
sunsides,48.78140316,2.30441476
PrinceYams,48.8866997,2.3845201
Fawzille,48.8266,2.32662
elojociudadanoc,48.856614,2.352222
evans7517,48.89148782,2.30551466
RomanRvr,48.87701102,2.18692542
trendinaliaPAR,48.8569,2.3412
enjoyphoenix,48.84157007,2.39284156
al_molitor1,48.8954469,2.3284107
theparisianclaw,48.86382859,2.3372479
_AudreyP,48.83447516,2.34823858
LuZiAppLe,48.8548012,2.38571
Teemo95,48.85555556,2.35444444
sylvainecaron,48.87988898,2.33534484
Kinobeats,48.8567,2.3508
Jessica_Mechi,48.8,2.13333
__babo,48.8915537,2.3561313
keldo96,48.8567,2.3508
pairsonnalitesF,48.84839718,2.3741333
_AudreyP,48.83449671,2.34830145
pairsonnalitesF,48.84839718,2.3741333
pairsonnalitesF,48.84839718,2.3741333
_grc__,48.91322002,2.46429578
MEvanella,48.8590256,2.29811714
__babo,48.8850477,2.3590074
_AudreyP,48.83446602,2.34821618
sylvainecaron,48.87988898,2.33534484
ClineCh,48.9014206,2.3394001
__babo,48.8969018,2.3584122
lllaurenosborne,48.8567,2.3508
__babo,48.8969018,2.3584122
angelarenai,48.88669444,2.343
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
JFGuyot,48.86680603,2.35169983
AgusBatistela,48.8567,2.3508
_AudreyP,48.83449497,2.34826755
Husain_Bahrain,48.8736693,2.29512377
LibertaColumbia,48.8567,2.3508
FlorencePersico,48.8168519,2.33673271
CedricVd_,48.86746503,2.36418438
K2NY_94,48.801187,2.4510772
_AudreyP,48.83449291,2.34824808
CedricVd_,48.86746503,2.36418438
Don7Vrsm,48.82227498,2.24578914
sylvainecaron,48.863121,2.3708701
brooklynmunch,48.8567,2.3508
RomanRvr,48.87699437,2.18693751
natiserena,48.8567,2.3508
OlgunKitapci,48.85800323,2.2939882
mariieneige,48.8198425,2.31061438
SignoroniS,48.8567,2.3508
SignoroniS,48.8567,2.3508
evans7517,48.88978779,2.30479
SignoroniS,48.8539,2.36501
AWeberGuillouet,48.8096555,2.361621
NisrineSncl,48.8401682,2.2910592
ImAwesomeGatsby,48.86746503,2.36418438
__babo,48.885312,2.3647046
Maxime_Deloffre,48.86746503,2.36418438
Pili_stage,48.8567,2.3508
_grc__,48.9131937,2.46432447
__babo,48.8807246,2.3630052
iacbtmn,48.8538399,2.3819699
parischerie,48.85454649,2.35498467
mfaridnurdin,48.79332014,2.21968771
queenv919,48.86746503,2.36418438
TempletonEd,48.89408902,2.31273845
__babo,48.8807246,2.3630052
The_Smoking_Pen,48.855,2.3125
FossatiKvin,48.88701033,2.31283022
weedon_,48.8567,2.3508
ruthbeerr,48.8567,2.3508
J3ffonline,48.8567,2.3508
Don7Vrsm,48.82227498,2.24578914
Maxime_Deloffre,48.86746503,2.36418438
NeoAngel,48.86746503,2.36418438
K2NY_94,48.8020239,2.4477692
Abel_Katenda,48.872901,2.35398288
Abel_Katenda,48.872901,2.35398288
hnabrm,48.86148756,2.33529121
Tom417Uk,48.8738,2.295
RlPTlD3,48.8691992,2.4521904
jerometommasino,48.91241381,2.50711247
AshmiNYC,48.8547783,2.30038
TheAkho,48.9519328,2.2764236
Don7Vrsm,48.82494522,2.24656427
Kaiiiiika,48.8567,2.3508
Anthony_Bateman,48.8622868,2.344594
purplebrains_,48.88049857,2.32127438
KimCunningham94,48.8713351,2.30348902
OPUS_IN_FIDE,48.867785,2.298578
Don7Vrsm,48.82494522,2.24656427
sekou95,48.9864515,2.3798756
ekmagic,48.8567,2.3508
Abel_Katenda,48.87290567,2.35398326
bladeslouise,48.8567,2.3508
moulines_vinc,48.87254689,2.30965178
trendinaliaPAR,48.8569,2.3412
al_molitor1,48.8954438,2.3284509
Tonton_Gagui,48.94155952,2.49707957
bismuthstan,48.85778664,2.38052383
Clem_810,48.88201799,2.30473686
Don7Vrsm,48.82494522,2.24656427
Fear1ess3,48.8567,2.3508
Don7Vrsm,48.82227498,2.24578914
Edmiguel2,48.8567,2.3508
trendinaliaFR,48.8569,2.3412
FlorentineOlvr,48.85403318,2.34812112
gaetan_oliveira,48.85666667,2.35083333
acqualu,48.85403318,2.34812112
RafaRiosJ,48.8567,2.3508
tomigarnier,48.7477585,2.4161653
Hevaa91,48.6340193,2.4300313
lnbeaute,48.863121,2.3708701
ZHANESSAG,48.8567,2.3508
Clem_810,48.88202171,2.3047134
HelloTrondur,48.86746503,2.36418438
moulines_vinc,48.8726038,2.30965127
moulines_vinc,48.87261353,2.30965588
Clara_bst,48.77700315,2.52006117
M91Double,48.6204266,2.4286634
Clara_bst,48.77716406,2.519799
FDS_223,48.6756697,2.3387336
lopaulos,48.86746503,2.36418438
lisandrogaming,48.8624611,2.2821801
FranckDevoir,48.864369,2.349663
leo_f_carvalho,48.8567,2.3508
cmarquezdaniel,48.8590256,2.29811714
Hevaa91,48.6340217,2.4300695
Hevaa91,48.6340217,2.4300695
cmarquezdaniel,48.85638889,2.35222222
Axelle_Brgd,48.85831193,2.3671366
M91Double,48.6204256,2.4286308
Hevaa91,48.6340312,2.430038
ffiiooorreellaa,48.8567,2.3508
Hevaa91,48.6340312,2.430038
Hevaa91,48.634039,2.4300544
TheWereWolfBoy,48.8647003,2.3338201
Blxck_Unicorn,48.74203209,2.32159055
_grc__,48.91319567,2.46432253
Hevaa91,48.6340346,2.4300574
espinogoc,48.8490852,2.48307376
Hevaa91,48.634029,2.4300379
rubendevisfores,48.8567,2.3508
al_molitor1,48.8954426,2.3284593
moulines_vinc,48.87252579,2.30964658
danoneparis,48.85277778,2.35222222
Hevaa91,48.6340317,2.4300337
Mcarmona14,48.8567,2.3508
hector_herca,48.87175819,2.36785913
daftdamiano,48.87738313,2.35934462
CaroLina_FTPM,48.8567,2.3508
Clara_bst,48.77699096,2.5200458
Huguidou,48.83985953,2.31937092
Abel_Katenda,48.87290292,2.35398354
anonymous123185,48.710763,2.5275739
Ynotna1978,48.84197366,2.32214075
brendachiquito,48.8556709,2.3459201
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
sofitzou,48.8590256,2.29811714
JamesLetellier,48.8037078,2.5091989
JessicaPwl2,48.8590256,2.29811714
_AudreyP,48.83451212,2.34836511
Kriss_Carter,48.8567,2.3508
enodie_qvxn,48.9357534,2.3706219
CedricVd_,48.86746503,2.36418438
dazzpauls,48.863121,2.3708701
2ouf2ouf,48.83049802,2.31689508
SotirisDanezis,48.86746503,2.36418438
_Franck_Paris,48.84425438,2.40193495
TheAkho,48.9519252,2.2764083
TJF__34,48.8662186,2.38008
LoransRogelle,48.8567,2.3508
2ouf2ouf,48.83049907,2.31687208
TheAkho,48.9519296,2.2763981
al_molitor1,48.8954445,2.3284199
_AudreyP,48.83452752,2.34827659
AngieMcMonigal,48.8590256,2.29811714
h2brgrd,48.8436377,2.20370284
paraoner,48.863121,2.3708701
Bdsopon,48.90445168,2.3841254
FilipeDacostaa,48.8567,2.3508
shawnmoreton,48.88455691,2.32959455
Laa_Galsen,48.9312912,2.2713386
Captainalyson93,48.877183,2.406655
christellepita1,48.80877337,2.37659005
jemenfoutisme_,48.8968853,2.238636
h2brgrd,48.84353981,2.2036066
_AudreyP,48.83452752,2.34822473
crissxdallas,48.86148756,2.33529121
valefamiani,48.89378479,2.39315903
Bdsopon,48.90445168,2.38412613
jemenfoutisme_,48.8971883,2.2385575
VanidaHoang,48.8567,2.3508
VanidaHoang,48.8567,2.3508
RubenGnst,48.86148756,2.33529121
brooklynmunch,48.8567,2.3508
pairsonnalitesN,48.85562625,2.35765381
PairsonnalitesU,48.85562625,2.35765381
Evrim_SHN,48.99921412,2.39138439
futureother,48.8737005,2.3426338
johannareds,48.863121,2.3708701
enodie_qvxn,48.9354889,2.3664046
DPavlichenko,48.85235546,2.34577752
Bdsopon,48.90445167,2.38412961
DPavlichenko,48.85235546,2.34577752
2ouf2ouf,48.83052981,2.31696332
thehelalogy,48.8927422,2.3168262
Bdsopon,48.9044541,2.38412643
_Walid,48.86746503,2.36418438
shannasmb,48.87047248,2.35378951
moulines_vinc,48.8724787,2.30955609
sanguino_4,48.8567,2.3508
KelloggsJobs,48.848579,2.55261
jumino,48.8567,2.3508
beanmoura,48.8567,2.3508
EvanSRoth,48.8567,2.3508
elisarvh19,48.895,2.2872
brendachiquito,48.88413485,2.341635
EveAboudaram,48.8167,2.51667
sandskudo,48.8553693,2.29191542
Zeppek,48.8567,2.3508
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
trendinaliaFR,48.8569,2.3412
TheAkho,48.9520926,2.2775518
trendinaliaFR,48.8569,2.3412
MontejoRocha,48.8567,2.3508
trendinaliaFR,48.8569,2.3412
Kikexa97,48.8567,2.3508
EspiritoSanto70,48.8567,2.3508
MaelleJanAulu,48.90726395,2.5073842
Zeppek,48.8567,2.3508
ismaelhakim,48.86746503,2.36418438
